"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.281,0.551,0.13,0.53,0.44,-0.53,-0.47
"ClusIPW",0.55,0.286,-0.49,0.33,0.43,-0.27,0.63
"addIPW",0.873,0.568,0.16,0.43,0.58,0.43,0.52
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
