"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.391,0.701,0.47,0.52,0.41,-0.46,-0.37
"ClusIPW",0.44,0.439,-0.15,-0.43,0.69,0.25,0.51
"addIPW",0.801,0.555,0.13,0.19,0.47,0.05,0.85
"Oracle",0.916,0.623,0.3,0.6,0.3,0.3,0.6
