"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.343,0.69,0.44,0.51,0.25,-0.59,-0.36
"ClusIPW",0.66,0.576,0.19,0.37,-0.27,0.82,0.28
"addIPW",0.886,0.554,0.14,0.51,0.19,0.35,0.75
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
