"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.333,0.597,0.24,0.61,0.38,-0.44,-0.48
"ClusIPW",0.768,0.632,0.32,0.28,0.11,-0.14,0.89
"addIPW",0.597,0.412,-0.22,0.48,-0.35,0.71,0.32
"Oracle",0.922,0.627,0.3,0.6,0.3,0.3,0.6
