"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.449,0.573,0.18,0.74,0.29,-0.54,-0.22
"ClusIPW",0.505,0.199,-0.64,0.63,0.03,0.28,0.32
"addIPW",0.79,0.415,-0.21,0.79,0.18,0.39,0.4
"Oracle",0.92,0.627,0.3,0.6,0.3,0.3,0.6
