"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.243,0.603,0.25,0.46,0.33,-0.63,-0.47
"ClusIPW",0.753,0.449,-0.13,0.74,-0.18,0.44,0.46
"addIPW",0.81,0.646,0.35,0.77,0.09,0.5,0.16
"Oracle",0.917,0.629,0.3,0.6,0.3,0.3,0.6
