"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.409,0.575,0.19,0.74,0.12,-0.61,-0.18
"ClusIPW",0.65,0.46,-0.1,0.68,-0.45,0.05,0.57
"addIPW",0.878,0.681,0.43,0.66,0.04,0.2,0.58
"Oracle",0.896,0.62,0.3,0.6,0.3,0.3,0.6
