"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.31,0.562,0.16,0.66,0.2,-0.6,-0.38
"ClusIPW",0.658,0.421,-0.19,0.93,0.25,0.2,-0.03
"addIPW",0.84,0.705,0.47,0.75,0.39,0.11,0.23
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
