"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.361,0.661,0.38,0.56,0.2,-0.68,-0.22
"ClusIPW",0.636,0.364,-0.33,0.65,-0.26,0,0.63
"addIPW",0.736,0.663,0.39,0.74,-0.35,0.16,0.4
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
