"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.35,0.62,0.29,0.66,0.13,-0.6,-0.32
"ClusIPW",0.764,0.557,0.14,0.45,-0.19,-0.05,0.86
"addIPW",0.889,0.677,0.42,0.53,0.1,0.26,0.68
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
