"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.346,0.559,0.14,0.6,0.46,-0.48,-0.42
"ClusIPW",0.832,0.68,0.42,0.35,-0.02,0.59,0.59
"addIPW",0.736,0.685,0.43,0.43,-0.11,0.74,0.26
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
