"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.389,0.528,0.07,0.73,0.15,-0.65,-0.14
"ClusIPW",0.297,0.106,-0.78,0.27,-0.07,0.1,0.55
"addIPW",0.753,0.583,0.21,0.27,0.67,0.61,0.25
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
