"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.405,0.697,0.46,0.61,0.15,-0.57,-0.25
"ClusIPW",0.124,0.401,-0.24,0.44,-0.67,-0.54,-0.04
"addIPW",0.549,0.585,0.21,0.33,0.14,-0.69,0.59
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
