"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.382,0.669,0.4,0.63,0.13,-0.59,-0.28
"ClusIPW",0.768,0.416,-0.21,0.71,0.33,0.53,0.27
"addIPW",0.89,0.63,0.31,0.65,0.25,0.48,0.43
"Oracle",0.923,0.627,0.3,0.6,0.3,0.3,0.6
