"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.464,0.689,0.44,0.64,0.24,-0.54,-0.2
"ClusIPW",0.596,0.649,0.36,-0.21,-0.15,0.51,0.74
"addIPW",0.857,0.664,0.39,0.35,0.17,0.58,0.6
"Oracle",0.916,0.628,0.3,0.6,0.3,0.3,0.6
