"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.441,0.66,0.38,0.67,0.24,-0.53,-0.25
"ClusIPW",0.734,0.435,-0.16,0.9,0.08,-0.06,0.4
"addIPW",0.834,0.723,0.51,0.49,-0.06,0.48,0.51
"Oracle",0.92,0.626,0.3,0.6,0.3,0.3,0.6
