"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.269,0.651,0.36,0.45,0.11,-0.76,-0.27
"ClusIPW",0.587,0.582,0.2,0.33,-0.52,0.67,0.35
"addIPW",0.83,0.596,0.24,0.82,-0.02,0.39,0.33
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
