"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.234,0.683,0.43,0.33,0.36,-0.61,-0.45
"ClusIPW",0.681,0.671,0.4,0.85,0.3,0.05,-0.15
"addIPW",0.699,0.493,-0.02,0.7,-0.42,0.28,0.51
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
