"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.343,0.546,0.12,0.66,0.22,-0.65,-0.28
"ClusIPW",0.779,0.467,-0.09,0.74,0.14,-0.15,0.63
"addIPW",0.86,0.592,0.22,0.83,0.12,0.07,0.5
"Oracle",0.909,0.625,0.3,0.6,0.3,0.3,0.6
