"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.233,0.687,0.44,0.37,0.2,-0.68,-0.41
"ClusIPW",0.819,0.45,-0.13,0.73,0.07,0.45,0.5
"addIPW",0.796,0.578,0.19,0.62,0,0.7,0.31
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
