"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.295,0.666,0.4,0.43,0.25,-0.71,-0.3
"ClusIPW",0.678,0.428,-0.18,0.12,0.61,0.62,0.44
"addIPW",0.749,0.596,0.23,0.04,0.71,0.22,0.63
"Oracle",0.918,0.623,0.3,0.6,0.3,0.3,0.6
