"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.261,0.616,0.28,0.37,0.42,-0.71,-0.33
"ClusIPW",0.874,0.587,0.22,0.64,0.23,0.56,0.43
"addIPW",0.881,0.507,0.02,0.68,0.32,0.32,0.57
"Oracle",0.906,0.619,0.3,0.6,0.3,0.3,0.6
