"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.359,0.615,0.28,0.62,0.27,-0.61,-0.31
"ClusIPW",0.837,0.561,0.15,0.38,0.45,-0.03,0.79
"addIPW",0.876,0.714,0.49,0.49,0.25,0.1,0.67
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
