"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.258,0.581,0.2,0.51,0.24,-0.71,-0.38
"ClusIPW",0.537,0.427,-0.18,0.57,-0.46,-0.27,0.6
"addIPW",0.747,0.828,0.69,0.33,-0.04,0,0.65
"Oracle",0.917,0.624,0.3,0.6,0.3,0.3,0.6
