"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.325,0.655,0.37,0.49,0.28,-0.68,-0.29
"ClusIPW",0.758,0.508,0.01,0.74,-0.08,-0.19,0.65
"addIPW",0.841,0.514,0.03,0.84,0.07,0.13,0.52
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
