"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.187,0.5,0,0.49,0.18,-0.78,-0.34
"ClusIPW",0.828,0.504,0.01,0.61,-0.07,0.47,0.63
"addIPW",0.788,0.427,-0.18,0.35,0.25,0.5,0.73
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
