"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.237,0.508,0.02,0.38,0.23,-0.89,-0.09
"ClusIPW",0.573,0.646,0.35,-0.01,-0.47,0.26,0.77
"addIPW",0.845,0.72,0.51,0.56,0.14,-0.05,0.64
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
