"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.335,0.589,0.22,0.47,0.44,-0.7,-0.23
"ClusIPW",0.779,0.549,0.12,0.75,0.09,0.62,0.16
"addIPW",0.857,0.588,0.22,0.62,0.06,0.57,0.49
"Oracle",0.921,0.627,0.3,0.6,0.3,0.3,0.6
