"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.354,0.58,0.2,0.65,0.17,-0.68,-0.23
"ClusIPW",0.327,0.308,-0.45,-0.45,0.45,0.45,0.45
"addIPW",0.822,0.732,0.53,0.37,0.55,0.4,0.35
"Oracle",0.923,0.628,0.3,0.6,0.3,0.3,0.6
