"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.272,0.64,0.34,0.42,0.38,-0.62,-0.42
"ClusIPW",0.81,0.463,-0.09,0.62,0.08,0.59,0.5
"addIPW",0.859,0.75,0.56,0.53,0.08,0.28,0.56
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
