"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.329,0.63,0.31,0.65,0.15,-0.54,-0.4
"ClusIPW",0.392,0.515,0.04,0.55,0.34,0.46,-0.6
"addIPW",0.826,0.539,0.1,0.59,0.47,0.58,0.27
"Oracle",0.903,0.621,0.3,0.6,0.3,0.3,0.6
