"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.228,0.514,0.04,0.56,0.2,-0.71,-0.38
"ClusIPW",0.551,0.855,0.73,0.33,0.22,0.47,-0.3
"addIPW",0.783,0.59,0.22,0.15,0.35,0,0.9
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
