"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.548,0.649,0.36,0.68,0.34,-0.55,0.01
"ClusIPW",0.776,0.535,0.09,0.12,0.59,0.53,0.59
"addIPW",0.904,0.581,0.2,0.62,0.34,0.23,0.64
"Oracle",0.913,0.622,0.3,0.6,0.3,0.3,0.6
