"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.347,0.472,-0.07,0.74,0.21,-0.58,-0.27
"ClusIPW",0.689,0.387,-0.28,0.79,0.12,0.51,0.12
"addIPW",0.827,0.485,-0.04,0.74,0.53,0.14,0.4
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
