"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.386,0.549,0.12,0.69,0.25,-0.64,-0.21
"ClusIPW",0.528,0.482,-0.04,-0.25,0.56,0.72,0.32
"addIPW",0.785,0.635,0.33,0.53,0.17,0.74,0.19
"Oracle",0.916,0.627,0.3,0.6,0.3,0.3,0.6
