"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.417,0.645,0.34,0.65,0.23,-0.6,-0.22
"ClusIPW",0.815,0.524,0.06,0.73,-0.16,0.37,0.55
"addIPW",0.872,0.633,0.32,0.5,0.05,0.51,0.62
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
