"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.193,0.534,0.08,0.43,0.4,-0.64,-0.49
"ClusIPW",0.408,0.586,0.22,-0.19,-0.1,0.95,0.06
"addIPW",0.825,0.603,0.26,0.22,0.45,0.59,0.58
"Oracle",0.916,0.623,0.3,0.6,0.3,0.3,0.6
