"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.241,0.611,0.27,0.54,0.04,-0.69,-0.39
"ClusIPW",0.701,0.649,0.36,0.5,-0.13,-0.35,0.69
"addIPW",0.853,0.597,0.24,0.76,0.16,0.49,0.31
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
