"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.317,0.535,0.09,0.59,0.1,-0.78,-0.14
"ClusIPW",0.678,0.722,0.51,0.5,-0.48,0.12,0.49
"addIPW",0.788,0.506,0.02,0.75,-0.16,0.09,0.64
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
