"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.337,0.574,0.18,0.65,0.17,-0.65,-0.29
"ClusIPW",0.637,0.341,-0.38,0.72,-0.18,0.46,0.32
"addIPW",0.621,0.328,-0.41,0.86,0.25,0.15,0.09
"Oracle",0.914,0.626,0.3,0.6,0.3,0.3,0.6
