"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.364,0.535,0.09,0.69,0.21,-0.66,-0.22
"ClusIPW",0.781,0.398,-0.25,0.66,0.26,0.01,0.66
"addIPW",0.886,0.527,0.07,0.7,0.2,0.3,0.61
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
