"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.318,0.587,0.22,0.69,0.21,-0.39,-0.53
"ClusIPW",0.863,0.688,0.44,0.55,0.08,0.55,0.45
"addIPW",0.815,0.451,-0.12,0.37,0.4,0.49,0.67
"Oracle",0.916,0.627,0.3,0.6,0.3,0.3,0.6
