"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.47,0.642,0.34,0.71,0.11,-0.6,-0.1
"ClusIPW",0.64,0.373,-0.31,0.53,-0.21,0.66,0.39
"addIPW",0.829,0.759,0.58,0.41,-0.03,0.32,0.63
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
