"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.433,0.661,0.38,0.62,0.29,-0.58,-0.22
"ClusIPW",0.82,0.463,-0.09,0.81,0.4,0.22,0.36
"addIPW",0.889,0.565,0.16,0.7,0.37,0.4,0.44
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
