"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.361,0.575,0.18,0.69,0.13,-0.63,-0.26
"ClusIPW",0.668,0.425,-0.18,0.8,-0.03,0.56,0.1
"addIPW",0.702,0.603,0.25,0.82,-0.34,0.33,0.19
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
