"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.312,0.692,0.45,0.44,0.3,-0.62,-0.36
"ClusIPW",0.669,0.303,-0.46,0.7,0.37,0.08,0.4
"addIPW",0.852,0.61,0.27,0.83,0.32,0.04,0.37
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
