"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.229,0.577,0.19,0.42,0.28,-0.78,-0.32
"ClusIPW",0.702,0.363,-0.33,0.56,-0.07,0.56,0.51
"addIPW",0.863,0.537,0.09,0.56,0.58,0.38,0.45
"Oracle",0.913,0.626,0.3,0.6,0.3,0.3,0.6
