"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.21,0.655,0.37,0.4,0.21,-0.69,-0.43
"ClusIPW",0.658,0.331,-0.4,0.64,-0.17,0.18,0.61
"addIPW",0.871,0.673,0.41,0.73,0.15,0.02,0.53
"Oracle",0.911,0.621,0.3,0.6,0.3,0.3,0.6
