"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.416,0.636,0.33,0.62,0.36,-0.56,-0.26
"ClusIPW",0.661,0.63,0.32,0.71,0.32,0.47,-0.27
"addIPW",0.887,0.679,0.42,0.74,0.1,0.14,0.5
"Oracle",0.906,0.623,0.3,0.6,0.3,0.3,0.6
