"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.345,0.614,0.27,0.61,0.3,-0.55,-0.4
"ClusIPW",0.296,0.227,-0.6,0.36,0.36,-0.58,0.22
"addIPW",0.817,0.516,0.03,0.78,0.26,-0.14,0.55
"Oracle",0.91,0.621,0.3,0.6,0.3,0.3,0.6
