"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.304,0.618,0.29,0.48,0.2,-0.78,-0.21
"ClusIPW",0.773,0.503,0.01,0.69,0.37,0.61,0.14
"addIPW",0.887,0.708,0.48,0.53,0.42,0.27,0.5
"Oracle",0.913,0.622,0.3,0.6,0.3,0.3,0.6
