"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.277,0.575,0.18,0.53,0.26,-0.73,-0.3
"ClusIPW",0.524,0.729,0.52,-0.46,0.34,0.33,0.54
"addIPW",0.869,0.678,0.42,0.55,-0.01,0.36,0.63
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
