"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.322,0.626,0.31,0.55,0.25,-0.66,-0.33
"ClusIPW",0.723,0.337,-0.39,0.63,0.24,0.04,0.63
"addIPW",0.708,0.36,-0.34,0.38,-0.02,0.27,0.82
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
