"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.21,0.636,0.33,0.34,0.34,-0.71,-0.4
"ClusIPW",0.644,0.431,-0.17,0.8,-0.28,0.47,0.17
"addIPW",0.868,0.685,0.43,0.54,0.4,-0.02,0.6
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
