"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.392,0.684,0.43,0.56,0.28,-0.56,-0.31
"ClusIPW",0.81,0.527,0.07,0.56,0.56,0.56,0.26
"addIPW",0.624,0.476,-0.06,0.37,-0.31,0.79,0.37
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
