"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.303,0.657,0.38,0.45,0.38,-0.6,-0.4
"ClusIPW",0.497,0.256,-0.55,0.81,0.17,-0.06,0.08
"addIPW",0.596,0.544,0.1,0.57,0.32,-0.64,0.4
"Oracle",0.919,0.628,0.3,0.6,0.3,0.3,0.6
