"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.264,0.603,0.25,0.45,0.32,-0.71,-0.35
"ClusIPW",0.424,0.22,-0.61,0.19,-0.28,0.38,0.61
"addIPW",0.846,0.777,0.6,0.65,0.19,0.2,0.37
"Oracle",0.92,0.625,0.3,0.6,0.3,0.3,0.6
