"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.258,0.518,0.04,0.6,0.15,-0.71,-0.33
"ClusIPW",0.686,0.411,-0.21,0.7,-0.32,0.22,0.56
"addIPW",0.848,0.552,0.13,0.82,-0.03,0.35,0.44
"Oracle",0.918,0.625,0.3,0.6,0.3,0.3,0.6
