"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.387,0.681,0.43,0.58,0.28,-0.51,-0.36
"ClusIPW",0.856,0.738,0.54,0.72,0.17,0.1,0.39
"addIPW",0.885,0.565,0.16,0.52,0.23,0.45,0.67
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
