"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.234,0.641,0.34,0.49,0.04,-0.71,-0.38
"ClusIPW",0.025,0.012,-0.91,-0.05,0.3,-0.16,0.21
"addIPW",0.808,0.418,-0.21,0.72,0.44,0.12,0.48
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
