"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.516,0.678,0.42,0.62,0.33,-0.57,-0.07
"ClusIPW",0.686,0.6,0.24,-0.03,0.32,0.81,0.42
"addIPW",0.837,0.682,0.43,0.24,0.17,0.53,0.67
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
