"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.326,0.76,0.58,0.38,0.2,-0.62,-0.31
"ClusIPW",0.782,0.599,0.24,0.64,-0.32,0.3,0.58
"addIPW",0.782,0.576,0.19,0.1,0.17,0.55,0.79
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
