"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.359,0.688,0.44,0.6,0.15,-0.52,-0.38
"ClusIPW",0.505,0.518,0.05,0.89,-0.38,0.16,-0.18
"addIPW",0.663,0.393,-0.26,0.55,0.5,0.61,0.08
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
