"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.358,0.604,0.25,0.53,0.39,-0.66,-0.26
"ClusIPW",0.642,0.354,-0.35,0.56,-0.28,0.46,0.52
"addIPW",0.873,0.561,0.15,0.51,0.6,0.31,0.52
"Oracle",0.917,0.624,0.3,0.6,0.3,0.3,0.6
